NR ADNS;Nr przypadku w województwie;Województwo;Kod jednostki TRACES;Powiat wg kodu TERYT;Gmina;Miejscowość (najbliższa lub Nr obwodu łowieckiego) - jeśli możliwe;Nazwa obszaru z DWK 2014/709;Szerokość;Długość;Sposób unieszkodliwienia zwłok;Data zgłoszenia;Data wysłania próbek;Data potwierdzenia;Nr sprawozdania z badań (ostatecznego);Rodzaj badania;Liczba dzików dodatnich;Przyczyna podejrzenia;Płeć - wiek (w miesiącach) - waga;+;++;+++;Kości;;
2439;140;wielkopolskie;30290 Wolsztyn;3029 wolsztyński;Przemęt ;Siekowo;objęty ograniczeniami;52.068884;16.343615;32;08.05.2020;11.05.2020;15.05.2020;P/20/20900;RT-PCR+;3;padły/padłe;"1. płeć nie okreslona 12 m - 35 kg ,2. płec nieokreslona 12 m - 30 kg ,3. płec nie okreslona 12 m- cy, 30 kg ";0;0;3;0;;
2440;141;wielkopolskie;30130 Leszno;3013 leszczyński;Włoszakowice;Włoszakowice;objęty ograniczeniami;51.9122222;16.3022222;32;06.05.2020;08.05.2020;15.05.2020;P/20/20868;RT-PCR+;1;padły/padłe;samiec - 20 miesięcy, 45 kg;0;1;0;0;;
2441;76;podlaskie;20130 Wysokie Mazowieckie;2013 wysokomazowiecki;Ciechanowiec;Pobikry;zagrożenia;52.625555;22.625555;32;08.05.2020;11.05.2020;18.05.2020;P/20/21228;RT-PCR+;1;padły/padłe;samiec - 12 m - 40 kg;0;1;0;0;;
2442;2189/128;Mazowieckie;14140 Nowy Dwór Mazowiecki;1408 legionowski;Jabłonna;Trzciany (nr obwodu 334);objęty ograniczeniami;52.4166667;20.7833333;32;08.05.2020;11.05.2020;18.05.2020;P/20/21279;IPT+;1;odstrzelony;1. samica - 24 m - 45 kg;0;0;0;0;;
2443;874/2020;warmińsko-mazurskie;28160 Pisz;2816 piski;Pisz;Okolice Lisich Jam oddział leśny 318;objęty ograniczeniami;53.7088;21.8197;30;08.05.2020;11.08.2020;15.05.2020;P/20/20922;RT-PCR+;1;padły/padłe;1. samica -12 m - 25  kg      ;1;
2444;875/2020;warmińsko-mazurskie;28140 Olsztyn;2814 olsztyński;Świątki;Brzydowo;objęty ograniczeniami;53.9279;20.1429;32;10.05.2020;12.05.2020;15.05.2020;P/20/20924,;IPT+;1;odstrzelony;samica - 24 m - 43 kg;;
2445;876/2020;warmińsko-mazurskie;28140 Olsztyn;2814 olsztyński;Jeziorany;Radostowo;zagrożenia;53.9786;20.6054;32;09.05.2020;12.05.2020;15.05.2020;P/20/20926;IPT+;1;odstrzelony;samica - 12 m - 39 kg;;
2446;877/2020;warmińsko-mazurskie;28140 Olsztyn;2814 olsztyński;Barczewo ;Maruny;zagrożenia;53.8475;20.6739;32;04.05.2020;12.05.2020;15.05.2020;P/20/20926;IPT+;1;odstrzelony;samica - 12 m - 30 kg;;
2447;878/2020;warmińsko-mazurskie;28140 Olsztyn;2814 olsztyński;Świątki;Worławki;objęty ograniczeniami;53.9665;20.2381;32;04.05.2020;12.05.2020;15.05.2020;P/20/20927;IPT+;1;odstrzelony;samica - 24 m - 40 kg;;
2448;879/2020;warmińsko-mazurskie;28140 Olsztyn;2814 olsztyński;Świątki;Komalwy;objęty ograniczeniami;53.9519;20.2605;32;29.04.2020;05.05.2020;14.05.2020;P/20/20666;RT-PCR+;1;odstrzelony;samiec - 36 m - 50 kg;;
2449;880/2020;warmińsko-mazurskie;28020 Braniewo;2802 braniewski;Pieniężno;Piotrowiec ;objęty ograniczeniami;54.305428624738795;20.119990842218428;32;08.05.2020;12.05.2020;15.05.2020;P/20/20923;IPT+;1;odstrzelony;samiec - 3 lata, 70 kg;;
