NR ADNS;Nr przypadku w województwie;Województwo;Kod jednostki TRACES;Powiat wg kodu TERYT;Gmina;Miejscowość (najbliższa lub Nr obwodu łowieckiego) - jeśli możliwe;Nazwa obszaru z DWK 2014/709;Szerokość;Długość;Sposób unieszkodliwienia zwłok;Data zgłoszenia;Data wysłania próbek;Data potwierdzenia;Nr sprawozdania z badań (ostatecznego);Rodzaj badania;Liczba dzików dodatnich;Przyczyna podejrzenia;Płeć - wiek (w miesiącach) - waga;+;++;+++;Kości;;
1415;356;lubuskie;08090 Zielona Góra;0809 zielonogórski;Trzebiechów;Podlegórz;objęty ograniczeniami;52.062629;15.726291;32;09.03.2020;11.03.2020;17.03.2020;P/20/12066;RT-PCR+;3;padły/padłe;"1.samiec - 48 m - 70kg, 2.płeć nieokreślona, 24 m - 40 kg, 3.płeć nieokreślona, wiek nieokreślony, 30kg";0;0;2;1;;
1416;357;lubuskie;08090 Zielona Góra;0809 zielonogórski;Trzebiechów;Ledno;objęty ograniczeniami;52.000481;15.695302;32;09.03.2020;09.03.2020;17.03.2020;P/20/12147;RT-PCR+;1;odstrzelony;1.samica - 12 m -21 kg;1;0;0;0;;
1417;370;lubuskie;08090 Zielona Góra;0809 zielonogórski;Sulechów;Podlegórz;objęty ograniczeniami;52.067562;15.727619;32;13.03.2020;15.03.2020;19.03.2020;"P/20/12665,P/20/12614";RT-PCR+;6;padły/padłe;"1.samiec - 48 m - 80 kg, 2.płeć nieokreślona, wiek nieokreślony, 15kg, 3.płeć nieokreślona, 36 m - 70kg, 4.płeć nieokreślona, wiek nieokreślony,15kg, 5.samica - 36 m - 70kg, 6.płeć nieokreślona, 24 m - 40kg";0;1;5;0;;
1418;359;lubuskie;08090 Zielona Góra;0809 zielonogórski;Trzebiechów;Głęboka;objęty ograniczeniami;52.004959;15.659367;32;12.03.2020;12.03.2020;17.03.2020;P/20/12159;"RT-PCR+ELISA+IPT+";1;odstrzelony;1. samica - 12 m - 18 kg;1;0;0;0;;
1419;360;lubuskie;08090 Zielona Góra;0809 zielonogórski;Czerwieńsk;Nietkowice;objęty ograniczeniami;52.068033;15.34395;32;14.03.2020;14.03.2020;19.03.2020;P/20/12559;"RT-PCR+ELISA+IPT+";1;odstrzelony;1.samiec - 24 m - 65kg;1;0;0;0;;
1420;361;lubuskie;08090 Zielona Góra;0809 Zielonogórski;Sulechów;Górki Małe;objęty ograniczeniami;52.03557;15.59573;32;15.03.2020;15.03.2020;19.03.2020;P/20/12617;RT-PCR+;1;padły/padłe;1. samiec - 12 m - 30kg;0;1;0;0;;
1421;362;lubuskie;08090 Zielona Góra;0809 zielonogórski;Sulechów;Obłotne;objęty ograniczeniami;52.08823;15.681388;32;13.03.2020;15.03.2020;20.03.2020;P/20/12665;RT-PCR+;1;padły/padłe;1.płeć nieokreślona, 36 m - 40kg;0;0;1;0;;
1422;363;lubuskie;08090 Zielona Góra;0809 zielonogórski;Sulechów;Klępsk;objęty ograniczeniami;52.091203;15.69351;32;13.03.2020;15.03.2020;20.03.2020;P/20/12665;RT-PCR+;1;padły/padłe;1.płeć nieokreślona, 36 m - 60kg;0;0;1;0;;
1423;364;lubuskie;08090 Zielona Góra;0809 zielonogórski;Sulechów;Górzykowo;objęty ograniczeniami;52.04044;15.6488;32;12.03.2020;15.03.2020;19.03.2020;P/20/12610;RT-PCR+;1;padły/padłe;1.samiec - 12 m - 35 kg;0;1;0;0;;
1424;365;lubuskie;08090 Zielona Góra;0809 zielonogórski;Bojadła;Głuszyca;objęty ograniczeniami;51.976741;15.902942;32;14.03.2020;15.03.2020;19.03.2020;"P/20/12618,P/20/12665";RT-PCR+;2;padły/padłe;"1.samica - 48 m - 80kg, 2. płeć nieokreślona, 12m - 35kg";0;1;1;0;;
1425;366;lubuskie;08090 Zielona Góra;0809 zielonogórski;Zielona Góra;Nowy Kisielin;objęty ograniczeniami;51.934521;15.614718;32;13.03.2020;15.03.2020;19.03.2020;P/20/12611;RT-PCR+;1;padły/padłe;1.samica - 12 m - 25kg;1;0;0;0;;
1426;367;lubuskie;08090 Zielona Góra;0809 zielonogórski;Zabór;Droszków;objęty ograniczeniami;51.922154;15.684714;32;12.03.2020;15.03.2020;19.03.2020;"P/20/12609,P/20/12667,P/20/12666,P/20/12644";RT-PCR+;4;padły/padłe;"1.samiec - 12 m - 40kg,2.samica - 36-m - 70kg, 3.samica - 24 m - 40kg, 4.samica - 24 m - 40kg";4;0;0;0;;
1427;368;lubuskie;08090 Zielona Góra;0809 zielonogórski;Sulechów;Smolno Wielkie- Smolno Małe;objęty ograniczeniami;52.082246;15.7308;32;13.03.2020;15.03.2020;19.03.2020;"P/20/12612,P/20/12615,P/20/12613,P/20/12665";RT-PCR+;4;padły/padłe;"1.samiec - 36 m - 65kg,2.samiec - 24m - 40kg,3.samica - 36-m - 60kg,4,samica - 12m - 30kg";1;2;1;0;;
1428;369;lubuskie;08090 Zielona Góra;0809 zielonogórski;Sulechów;Okunin-Smolno Wielkie;objęty ograniczeniami;52.085506;15.701125;32;14.03.2020;15.03.2020;19.03.2020;P/20/12616;RT-PCR+;1;padły/padłe;1.samiec - 36 m - 60kg;1;0;0;0;;
1429;358;lubuskie;08090 Zielona Góra;0809 zielonogórski;Trzebiechów;Swarzynice;objęty ograniczeniami;51.59367;15.44036;32;10.03.2020;10.03.2020;17.03.2020;P/20/12147;RT-PCR+;1;odstrzelony;1.samica - 36 m - 70kg;1;0;0;0;;
1430;420/2020;warmińsko-mazurskie;28140 Olsztyn;2814 olsztyński;Dywity;Rozgity;zagrożenia;53.8766769;20.4796418;30;17.02.2020;19.02.2020;26.02.2020;P/20/08694;RT-PCR+;3;padły/padłe;"1. samica - 12m - 29 kg,2. samiec - 12m - 32 kg,3.samica - 12m - 31 kg";3;
1431;421/2020;warmińsko-mazurskie;28140 Olsztyn;2814 olsztyński;Kolno;Lutry;zagrożenia;54.0094389;20.8979502;30;13.02.2020;18.02.2020;26.02.2020;P/20/08694;RT-PCR+;1;padły/padłe;płeć nieokreślona, 12m - 30kg;1;;;
1432;422/2020;warmińsko-mazurskie;28140 Olsztyn;2814 olsztyński;Dywity;Tuławki;zagrożenia;53.89631;20.5738305;30;15.02.2020;18.02.2020;26.02.2020;P/20/08694;RT-PCR+;1;padły/padłe;płeć nieokreślona, 6m - 20 kg;;;1;;;
1433;423/2020;warmińsko-mazurskie;28140 Olsztyn;2814 olsztyński;Dywity;Gradki;zagrożenia;53.92489;20.56074;30;15.02.2020;18.02.2020;26.02.2020;P/20/08694;RT-PCR+;8;padły/padłe;"1. płeć nieokreślona, 6 m - 20 kg,2. samiec - 36 m - 80 kg,3. płeć nieokreślona, 6 m - 20 kg,4. samiec - 6 m - 25 kg,5. samiec - 4 m - 20 kg,6. samica - 36 m - 120 kg,7. płeć nieokreślona, 6 m - 25 kg,8. płeć nieokreślona, 4m - 20 kg";;;4;4;;
1434;424/2020;warmińsko-mazurskie;28140 Olsztyn;2814 olsztyński;Jeziorany;Wojtówko;zagrożenia;53.9831509;20.7185972;30;15.02.2020;18.02.2020;26.02.2020;P/20/08694;RT-PCR+;6;padły/padłe;"1. samiec - 24 m - 50kg ,2. samica - 24 m - 60 kg, 3. samica - 24 m - 80 kg, 4. samiec - 24 m - 40 kg, 5. płeć niekoreślona, 24 m - 50 kg, 6. samiec 12 m - 40 kg";;;6;;;
1435;425/2020;warmińsko-mazurskie;28140 Olsztyn;2814 olsztyński;Świątki;Drzazgi;objęty ograniczeniami;53.93197;20.28458;30;19.02.2020;21.02.2020;05.03.2020;P/20/10113;RT-PCR+;4;padły/padłe;"1. samica - 24 m - 30 kg, 2. samiec - 6 m - 25 kg,3. samica 24 m - 40 kg,4. płeć nieokreślona, 3 m - 15 kg";;;4;;;
1436;426/2020;warmińsko-mazurskie;28140 Olsztyn;2814 olsztyński;Biskupiec;Kobułty;objęty ograniczeniami;53.79915;21.03026;30;18.02.2020;21.02.2020;05.03.2020;P/20/10113;RT-PCR+;1;padły/padłe;1. samiec - 24m - 30 kg;;;1;;;
1437;427/2020;warmińsko-mazurskie;28140 Olsztyn;2814 olsztyński;Stawiguda;Ruś;objęty ograniczeniami;53.690373;20.4926562;30;18.02.2020;21.02.2020;05.03.2020;P/20/10113;RT-PCR+;1;padły/padłe;1. samiec - 6m - 15 kg;;;1;;;
1438;428/2020;warmińsko-mazurskie;28140 Olsztyn;2814 olsztyński;Dobre Miasto;Praslity;zagrożenia;54.0289491;20.3547178;30;19.02.2020;27.02.2020;05.03.2020;P/20/10111;RT-PCR+;1;padły/padłe;1. samica - 36 m - 70 kg;;;1;;;
1439;429/2020;warmińsko-mazurskie;28140 Olsztyn;2814 olsztyński;Dywity;Dąbrówka Wielkie;zagrożenia;53.90111;20.5325;30;22.02.2020;26.02.2020;05.03.2020;P/20/10111;RT-PCR+;3;padły/padłe;"1.samica - 12 m - 30 kg,2.samica - 12 m - 30 kg,3. płeć nieokreślona, 12 m - 35 kg";;;3;;;
1440;430/2020;warmińsko-mazurskie;28140 Olsztyn;2814 olsztyński;Dywity;Dąbrówka Wielkie;zagrożenia;53.90111;20.5325;30;22.02.2020;26.02.2020;05.03.2020;P/20/10111;RT-PCR+;1;padły/padłe;1.samiec - 36m, 60 kg;;;1;;;
1441;431/2020;warmińsko-mazurskie;28140 Olsztyn;2814 olsztyński;Dywity;Gady;zagrożenia;53.87807;20.58516;30;18.02.2020;21.02.2020;05.03.2020;P/20/10111;RT-PCR+;9;padły/padłe;"1. samiec - 4m - 15kg,2.samiec - 2m - 10kg,3. samiec - 36m - 75kg,4.samiec - 2 m - 15 kg,5.samica - 2m - 30kg,6.samiec - 36m - 60 kg,7.samica - 6m - 20 kg,8.płeć nieokreślona, 2 m -ce, 15 kg,9. płeć nieokreślona, 4 m - 25 kg";;;9;;;
1442;432/2020;warmińsko-mazurskie;28140 Olsztyn;2814 olsztyński;Jeziorany;Wójtówko;zagrożenia;53.9825;20.72944;30;22.02.2020;25.02.2020;05.03.2020;P/20/10111;RT-PCR+;1;padły/padłe;1. samica - 12 m - 35kg;1;
1443;433/2020;warmińsko-mazurskie;28140 Olsztyn;2814 olsztyński;Dywity;Sętal;zagrożenia;53.8998;20.4758;30;17.02.2020;19.02.2020;05.03.2020;P/20/10111;RT-PCR+;1;padły/padłe;1.samiec - 12 m - 30 kg;1;
1444;434/2020;warmińsko-mazurskie;28140 Olsztyn;2814 olsztyński;Jeziorany;Franknowo;zagrożenia;54.052452;20.733248;30;20.02.2020;25.02.2020;05.03.2020;P/20/10111;RT-PCR+;1;padły/padłe;1.płeć nieokreślona, 24 m-ce;;;1;;;
1445;435/2020;warmińsko-mazurskie;28140 Olsztyn;2814 olsztyński;Barczewo ;Maruny;zagrożenia;53.8742;20.6136;30;22.02.2020;25.02.2020;05.03.2020;P/20/10111;RT-PCR+;3;padły/padłe;"1. nieokreślony, 12m, 20 kg,2. samiec - 6m, 25 kg,3. samica - 12m, 35 kg";1;;2;;;
1446;436/2020;warmińsko-mazurskie;28140 Olsztyn;2814 olsztyński;Kolno;Wysoka Dąbrowa;zagrożenia;54.0344;20.9582;30;17.02.2020;21.02.2020;05.03.2020;P/20/10111;RT-PCR+;1;padły/padłe;1.samiec - 36m, 120 kg;;;1;;;
1447;437/2020;warmińsko-mazurskie;28140 Olsztyn;2814 olsztyński;Kolno;Kolno;zagrożenia;53.9914;20.9625;30;24.02.2020;26.02.2020;05.03.2020;P/20/10111;RT-PCR+;1;padły/padłe;"1.niokreślony, 2. nieokreslony,3. nieokreślony,4. nieokreślony";;;4;;;
1448;438/2020;warmińsko-mazurskie;28140 Olsztyn;2814 olsztyński;Jeziorany;Żardeniki;zagrożenia;53.9754;20.8091;30;19.02.2020;21.02.2020;06.03.2020;P/20/10252;RT-PCR+;1;padły/padłe;1.samiec - 11 m - 15 kg;;;1;;;
1449;439/2020;warmińsko-mazurskie;28140 Olsztyn;2814 olsztyński;Dywity;Dąbrówka Wielkie;zagrożenia;53.8819;20.5233;30;22.02.2020;26.02.2020;05.03.2020;P/20/10115;RT-PCR+;1;padły/padłe;1.samiec - 3m - 20kg;;;1;;;
1450;440/2020;warmińsko-mazurskie;28040 Elbląg;2804 elbląski;Pasłęk;Kwitajny;zagrożenia;54.031472;19.799583;32;24.02.2020;25.02.2020;06.03.2020;P/20/10256;RT-PCR+;1;odstrzelony;1. samiec - 12 m - 30 kg;;
1451;441/2020;warmińsko-mazurskie;28040 Elbląg;2804 elbląski;Godkowo;Skowrony;zagrożenia;54.0625;19.925278;30;24.02.2020;25.02.2020;06.03.2020;P/20/10254;RT-PCR+;10;padły/padłe;"1. samica -48 m - 80 kg,2. samiec ,36m - 80 kg,3. samica - 12 m - 20 kg,4. samica - 12 m - 20 kg, 5. samica - 12 m - 30 kg, 6. samica - 24 m -50 kg, 7. samiec -48 m - 80 kg, 8. samica - 24 m - 40 kg, 9. płeć nieokreślona, 18 m - 40 kg                                                                                                                                                                                                                                                                                                                                                                 10. samica - 48 m - 70 kg";8;;;2;;
1452;442/2020;warmińsko-mazurskie;28040 Elbląg;2804 elbląski;Tolkmicko;Kamionek Wielki;objęty ograniczeniami;54.258611;19.414722;30;24.02.2020;26.02.2020;06.03.2020;P/20/10253;RT-PCR+;1;padły/padłe;1. samiec - 12 m - 25 kg;1;
1453;443/2020;warmińsko-mazurskie;28040 Elbląg;2804 elbląski;Milejewo;Ogrodniki;objęty ograniczeniami;54.245;19.513333;30;25.02.2020;26.02.2020;06.03.2020;P/20/10253;RT-PCR+;1;padły/padłe;1. samica - 24 m -60 kg;;1
1454;444/2020;warmińsko-mazurskie;28040 Elbląg;2804 elbląski;Elbląg;Jagodno;objęty ograniczeniami;54.233611;19.40;30;24.02.2020;26.02.2020;06.03.2020;P/20/10253;RT-PCR+;1;padły/padłe;1. samica - 12 m -20 kg1;;
1455;445/2020;warmińsko-mazurskie;28040 Elbląg;2861 Elbląg;M. Elbląg;Krasny Las;objęty ograniczeniami;54.227222;19.479167;30;25.02.2020;26.02.2020;06.03.2020;P/20/10253;RT-PCR+;12;padły/padłe;"1. samica -48 m - 80 kg, 2. nieokreślona ,24m - 35 kg, 3. samica - 72 m-ce. 120 kg, 4. samica - 24m-ce. 30 kg, 5. samica - 12 m - 30 kg, 6. nieokreślona, 12 m -30 kg, 7. nieokreślona,12 m - 30 kg, 8. samica - 24 m - 40 kg, 9. samica - 12 m - 30 kg                                                                                                                                                                                                                                                                                                                                                                 10. samica - 30 m - 60 kg                                                                                                                                                                                                                                                                                                                                                                                11.samiec - 18m, 25 kg         12. samica - 2 lata,40 kg                                                                                                                                                                                                                                                                                                                                                                          ";7;2;;3;;
1456;446/2020;warmińsko-mazurskie;28040 Elbląg;2804 elbląski;Tolkmicko;Wodynia;objęty ograniczeniami;54.283056;19.625556;30;24.02.2020;26.02.2020;06.03.2020;P/20/10253;RT-PCR+;2;padły/padłe;1.samica -36 m - 70 kg                    2.samica - 3 m - 2 kg;2;
1457;447/2020;warmińsko-mazurskie;28040 Elbląg;2804 elbląski;Tolkmicko;Tolkmicko;objęty ograniczeniami;54.3125;19.534167;30;24.02.2020;26.02.2020;06.03.2020;P/20/10253;RT-PCR+;1;padły/padłe;1.samiec -48 m-cy 100 kg;1;
1458;448/2020;warmińsko-mazurskie;28040 Elbląg;2861 Elbląg;M. Elbląg;Próchnik;objęty ograniczeniami;54.240556;19.4875;30;24.02.2020;26.02.2020;06.03.2020;P/20/10253;RT-PCR+;2;padły/padłe;1. samica - 24 m - 50 kg                    2.samica - 18 m - 40 kg;1;;1;;;
1459;449/2020;warmińsko-mazurskie;28040 Elbląg;2804 elbląski;Tolkmicko;Kamionek Wielki;objęty ograniczeniami;54.258611;19.416111;30;21.02.2020;21.02.2020;06.03.2020;P/20/10253;RT-PCR+;1;padły/padłe;1.samiec - 12 m - 25 kg;1;
1460;450/2020;warmińsko-mazurskie;28040 Elbląg;2804 elbląski;Gronowo Elbląskie;Karczowiska Górne;objęty ograniczeniami;54.107;19.379051;30;24.02.2020;24.02.2020;06.03.2020;P/20/10253;RT-PCR+;3;padły/padłe;1.samiec - 48 m - 90 kg                          2.samica - 24 m - 70 kg,              3.samica - 24 m - 60 kg;2;;1;;;
1461;451/2020;warmińsko-mazurskie;28040 Elbląg;2861 Elbląg;M. Elbląg;Elbląg;objęty ograniczeniami;54.218611;19.408056;30;21.02.2020;21.02.2020;06.03.2020;P/20/10253;RT-PCR+;1;padły/padłe;1.samica - 24m -50 kg;1;
1462;452/2020;warmińsko-mazurskie;28010 Bartoszyce;2801 bartoszycki;Górowo Ił;Zielenica  ;objęty ograniczeniami;54.2480639;20.5258361;32;02.03.2020;02.03.2020;10.03.2020;P/20/10850;ELISA+IPT+;1;odstrzelony;samiec -36 m -72 kg;;
1463;453/2020;warmińsko-mazurskie;28010 Bartoszyce;2801 bartoszycki;Bisztynek;Wozławki;zagrożenia;54.132839;20.894703;30;02.03.2020;03.03.2020;13.03.2020;P/20/11583;RT-PCR+;2;padły/padłe;samica -36 m -60 kg     samica -24 m -40 kg;1;
1464;454/2020;warmińsko-mazurskie;28010 Bartoszyce;2801 bartoszycki;Bisztynek;Krzewina ;zagrożenia;54.064744;20.866294;30;02.03.2020;03.03.2020;13.03.2020;P/20/11583;RT-PCR+;1;padły/padłe;samiec ,48 m -80 kg;1;
1465;455/2020;warmińsko-mazurskie;28010 Bartoszyce;2801 bartoszycki;Bisztynek;Łędłwaki;zagrożenia;54.081691;20.939845;30;02.03.2020;03.03.2020;13.03.2020;P/20/11583;RT-PCR+;5;padły/padłe;1. samica -36 m -60kg      2.nieznana, 12 mc-cy, 10 kg    3.nieznana, 12 mc-cy, 10 kg    4.nieznana, 12 mc-cy, 10 kg     5.nieznana, 12 mc-cy, 10 kg;1;;;4;;
1466;456/020;warmińsko-mazurskie;28010 Bartoszyce;2801 bartoszycki;Bisztynek;Dabrowo ;zagrożenia;54.062986;20.934517;30;02.03.2020;03.03.2020;13.03.2020;P/20/11583;RT-PCR+;1;padły/padłe; nieznana,12 m - 10 kg;1;
1467;457/2020;warmińsko-mazurskie;28050 Ełk;2805 ełcki;Ełk;Siedliska;objęty ograniczeniami;53.848346;22.309786;32;25.02.2020;27.02.2020;09.03.2020;P/20/10535;RT-PCR+;1;padły/padłe;samiec - 12 m - 30 kg;1;
1468;458/2020;warmińsko-mazurskie;28130 Olecko;2813 olecki;Olecko;Kukowo;zagrożenia;53.990889;22.456667;30;28.02.2020;02.03.2020;11.03.2020;P/20/10934;RT-PCR+;1;padły/padłe;Samiec, 24 m - 60 kg;1;
1469;459/2020;warmińsko-mazurskie;28160 Pisz;2816 piski;Ruciane Nida;Rezerwat Krutynia Dolna ob.. Łow. 203;objęty ograniczeniami;53.715394;21.532958;30;01.03.2020;02.03.2020;11.03.2020;P/20/10936;RT-PCR+;1;padły/padłe;samica - 9 m - 30 kg;1;
1470;460/2020;warmińsko-mazurskie;28100 Mrągowo;2810 mrągowski;Mrągowo;Nowe Bagienice;objęty ograniczeniami;53.85882;21.200470;30;02.03.2020;02.03.2020;11.03.2020;P/20/11013;RT-PCR+;1;padły/padłe;samiec - 36 m - 100 kg;;1
1471;461/2020;warmińsko-mazurskie;28100 Mrągowo;2810 mrągowski;Mrągowo;Jeziorko;objęty ograniczeniami;53.791381;21.409257;30;02.03.2020;02.03.2020;11.03.2020;P/20/11013;RT-PCR+;1;padły/padłe;samiec - 12 m - 25 kg;1;
1472;462/2020;warmińsko-mazurskie;28020 Braniewo;2802 braniewski;Braniewo;Gronowo;objęty ograniczeniami;54.432822;19.877033;32;27.02.2020;03.03.2020;10.03.2020;P/20/10848;RT-PCR+;1;odstrzelony;samica - 36 m - 55 kg;;
1473;463/2020;warmińsko-mazurskie;28020 Braniewo;2802 braniewski;Braniewo;Bemowizna;objęty ograniczeniami;54.329897;19.832633;32;01.03.2020;03.03.2020;10.03.2020;P/20/10848;RT-PCR+;1;odstrzelony;samica - 24 m - 43 kg;;
1474;464/2020;warmińsko-mazurskie;28060 Giżycko;2806 giżycki;Wydminy;Malinka;zagrożenia;53.927257;21.966845;32;08.02.2020;03.03.2020;10.03.2020;P/20/10851;IPT+;1;odstrzelony;samica -24 m - 31kg;1;
1475;465/2020;warmińsko-mazurskie;28090 Lidzbark Warmiński;2809 lidzbarski;Kiwity;Kierwiny;zagrożenia;54.114261;20.73483;32;29.02.2020;02.03.2020;11.03.2020;P/20/10930;RT-PCR+;1;odstrzelony;samiec - 24m, 50 kg;;
1476;466/2020;warmińsko-mazurskie;28090 Lidzbark Warmiński;2809 lidzbarski;Lidzbark Warmiński;Świętnik;zagrożenia;54.087924;20.648445;32;29.03.2020;02.03.2020;11.03.2020;P/20/10930;RT-PCR+;1;odstrzelony;samica - 24m, 70 kg;;
1477;467/2020;warmińsko-mazurskie;28090 Lidzbark Warmiński;2809 lidzbarski;Lidzbark Warmiński;Kierz;zagrożenia;54.041197;20.563016;32;29.03.2020;02.03.2020;11.03.2020;P/20/10930;ELISA+IPT+;1;odstrzelony;samica - 9m, 30 kg;;
1478;468/2020;warmińsko-mazurskie;28050 Ełk;2805 ełcki;Stare Juchy;Gorłówko;zagrożenia;53.94584;22.20242;32;02.03.2020;03.03.2020;13.03.2020;P/20/11579;RT-PCR+;1;padły/padłe;samiec - 48 m - 50 kg;1;
1479;469/2020;warmińsko-mazurskie;28090 Lidzbark Warmiński;2809 lidzbarski;Lidzbark Warmiński;Jarandowo;zagrożenia;54.055203;20.571204;30;25.02.2020;02.03.2020;11.03.2020;P/20/10935;RT-PCR+;3;padły/padłe;1. płeć nieokreślono, 12m, 40 kg 2. płeć nieokreślono, 12m, 40 kg, 3. samiec - 12m, 45 kg;1;;;2;;
1480;470/2020;warmińsko-mazurskie;28090 Lidzbark Warmiński;2809 lidzbarski;Lidzbark Warmiński;Chełm;zagrożenia;54.05659;20.523369;30;23.02.2020;02.03.2020;11.03.2020;P/20/10935;RT-PCR+;1;padły/padłe;samiec - 36m, 100 kg;1;
1481;471/2020;warmińsko-mazurskie;28090 Lidzbark Warmiński;2809 lidzbarski;Lidzbark Warmiński;LidzbarkWarmiński;zagrożenia;54.128531;20.582671;32;27.02.2020;02.03.2020;11.03.2020;P/20/10935;RT-PCR+;1;padły/padłe;samiec - 36m, 100 kg;1;
1482;472/2020;warmińsko-mazurskie;28090 Lidzbark Warmiński;2809 lidzbarski;Lidzbark Warmiński;Knipy;zagrożenia;54.145918;20.682316;30;02.03.2020;05.03.2020;13.03.2020;P/20/11419;RT-PCR+;4;padły/padłe;1. płec nieokreślona, 12m, 40 kg, 2. samica - 24m, 80 kg,                 3. samiec - 36m, 90 kg,                  4. samiec - 24m, 80 kg;;3;;1;;
1483;473/202;warmińsko-mazurskie;28040 Elbląg;2804 elbląski;Tolkmicko;Tolkmicko;objęty ograniczeniami;54.335556;19.5625;30;05.03.2020;06.03.2020;13.03.2020;P/20/11669;RT-PCR+;2;padły/padłe;1.płeć nieokreślona, 24 m - 35 kg                                          2.płeć nieokreślona, 24 m - 35 kg 2;;
1484;474/2020;warmińsko-mazurskie;28040 Elbląg;2804 elbląski;Tolkmicko;Kadyny;objęty ograniczeniami;54.2925;19.481667;30;05.03.2020;06.03.2020;13.03.2020;P/20/11669;RT-PCR+;1;padły/padłe;1. samica - 30 m - 70 kg;;;1;;;
1485;475/2020;warmińsko-mazurskie;28040 Elbląg;2804 elbląski;Elbląg;Gronowo Górne;objęty ograniczeniami;54.147778;19.495;30;03.03.2020;04.03.2020;13.03.2020;P/20/11581;RT-PCR+;8;padły/padłe;1. samica - 12 m - 30 kg         2.samiec - 12 m - 30 kg         3.samica - 18 m - 50 kg         4. samiec - 30 m - 80 kg        5 samia, 12 m - 30 kg          6. samica - 12 m - 30 kg        7.samica - 24 m - 60 kg         8. samica - 12 m - 35 kg;3;;2;3;;
1486;476/2020;warmińsko-mazurskie;28040 Elbląg;2804 elbląski;Milejewo;Jagodnik;objęty ograniczeniami;54.207778;19.493611;30;03.03.2020;04.03.2020;13.03.2020;P/20/11581;RT-PCR+;1;padły/padłe;płeć nieokreślona, 12 m - 30 kg1;;
1487;477/2020;warmińsko-mazurskie;28050 Ełk;2805 ełcki;Ełk;Guzki;objęty ograniczeniami;53.82477;22.19336;32;06.03.2020;09.03.2020;20.03.2020;P/20/12712;RT-PCR+;1;padły/padłe;samica - 12 m - 30 kg;1;
1488;478/2020;warmińsko-mazurskie;28130 Olecko;2813 olecki;Kowale Oleckie;Kiliany;zagrożenia;54.105079;22.391168;32;05.03.2020;09.03.2020;21.03.2020;P/20/12848;IPT+;1;odstrzelony;samica - 12 m - 40 kg;1;
1489;479/2020;warmińsko-mazurskie;28090 Lidzbark Warmiński;2809 lidzbarski;Orneta;Opin;objęty ograniczeniami;54.105504;20.214077;30;07.03.2020;12.03.2020;20.03.2020;P/20/12699;RT-PCR+;1;padły/padłe;płeć nieokreślona, 24 m - 50 kg ;;1
1490;480/2020;warmińsko-mazurskie;28090 Lidzbark Warmiński;2809 lidzbarski;Kiwity;Parkity;zagrożenia;54.061702;20.738712;30;10.03.2020;12.03.2020;20.03.2020;P/20/12698;RT-PCR+;3;padły/padłe;1. samica - 12  m - 35 kg,                       2. samiec , 12m - 35 kg,                      3. płec nieokreślono, 12 m - 40 kg;2;1
1491;481/2020;warmińsko-mazurskie;28090 Lidzbark Warmiński;2809 lidzbarski;Kiwity;Rokitnik;zagrożenia;54.091054;20.802419;30;10.03.2020;12.03.2020;20.03.2020;P/20/12698;RT-PCR+;5;padły/padłe;1. płec niokreslona, 24m-ce , 60 kg,                                            2.samiec - 12m - 35 kg,                     3. samiec - 24m - 60 kg,                  4. samica - 24m - 80 kg,                    5. samica - 36m - 100 kg;4;;;1;;
1492;482/2020;warmińsko-mazurskie;28100 Mrągowo;2810 mrągowski;Mrągowo;Lisiny;objęty ograniczeniami;53.773863;21.474792;32;09.03.2020;09.03.2020;20.03.2020;P/20/12706;RT-PCR+;1;odstrzelony;samica - 12 m - 22 kg;1;
1493;483/2020;warmińsko-mazurskie;28100 Mrągowo;2810 mrągowski;Mrągowo;Polska Wieś;objęty ograniczeniami;53.883965;21.249908;30;08.03.2020;09.03.2020;20.03.2020;P/20/12705;RT-PCR+;1;padły/padłe;samiec - 12 m - 25 kg;1;
1494;58;podlaskie;20110 Sokółka;2011 sokólski;Krynki;Jurowlany;objęty ograniczeniami;53.308416;23.777847;30;16.03.2020;17.03.2020;24.03.2020;P/20/13117;RT-PCR+;1;padły/padłe;samica - 2 lata, 40 kg;1;0;0;0;;
1495;324;lubelskie;06200 Zamość;0620 zamojski;Miączyn;Świdniki;objęty ograniczeniami;50.7481;22.847;30;09.03.2020;11.03.2020;18.03.2020;P/20/12343;RT-PCR+;1;padły/padłe;samiec - 18 m - 40 kg;0;1;0;0;;
1496;325;lubelskie;06200 Zamość;0620 zamojski;Kawęczyn;Szczebrzeszyn;zagrożenia;50.6759;22.9273;30;09.03.2020;11.03.2020;18.03.2020;P/20/12344;RT-PCR+;4;padły/padłe;1. b.d., 12 m - 30 kg 2. samica - 12 m - 30 kg 3. samica - 12 m - 35 kg 4. samiec - 12 m - 30 kg;0;3;1;0;;
1497;326;lubelskie;06200 Zamość;0620 zamojski;Kawęczyn;Szczebrzeszyn;zagrożenia;50.6689;22.9265;30;09.03.2020;11.03.2020;18.03.2020;P/20/12341 P/20/12342;RT-PCR+;2;padły/padłe;1. samiec - 12 m - 30 kg 2. samica - 24 m - 70 kg;1;1;0;0;;
1498;327;lubelskie;06200 Zamość;0620 zamojski;Skierbieszów;Lipina Stara;objęty ograniczeniami;50.8647;23.4229;30;10.03.2020;11.03.2020;18.03.2020;P/20/12340;RT-PCR+;1;padły/padłe;samica - 12 m - 45 kg;1;0;0;0;;
